triplet_id	entity	entity_type	relationship	target	target_type	start_date	end_date	ticker	year	source_file	chunk_id
cmcsa_2014_page_14_chunk_1_triplet_4	telemundo	SEGMENT	produces	independent television station	PRODUCT	December 2014	December 2014	CMCSA	2014	CMCSA_10k_2014.pdf	chunk_1
cmcsa_2014_page_5_chunk_1_triplet_11	time warner cable	COMP	produces	voice service	PRODUCT	January 2014	December 2014	CMCSA	2014	CMCSA_10k_2014.pdf	chunk_1
bf-b_2023_page_26_chunk_2_triplet_8	bf-b	ORG	produces	sonoma-cutrer	PRODUCT	January 2023	December 2023	BF-B	2023	BF-B_10k_2023.pdf	chunk_2
aapl_2017_page_70_chunk_2_triplet_4	aapl	ORG	produces	service	PRODUCT	January 2017	December 2017	AAPL	2017	AAPL_10k_2017.pdf	chunk_2
ctas_2020_page_16_chunk_1_triplet_10	ctas	ORG	produces	first aid product	PRODUCT	January 2020	December 2020	CTAS	2020	CTAS_10k_2020.pdf	chunk_1
tel_2021_page_102_chunk_2_triplet_12	communication solution	SEGMENT	produces	appliance	PRODUCT	January 2021	December 2021	TEL	2021	TEL_10k_2021.pdf	chunk_2
ctas_2020_page_16_chunk_1_triplet_12	ctas	ORG	produces	fire extinguisher	PRODUCT	January 2020	December 2020	CTAS	2020	CTAS_10k_2020.pdf	chunk_1
ctas_2020_page_48_chunk_3_triplet_4	ctas	ORG	produces	uniform rental	PRODUCT	January 2020	December 2020	CTAS	2020	CTAS_10k_2020.pdf	chunk_3
cat_2018_page_142_chunk_1_triplet_13	resource industry	SEGMENT	produces	large wheel loader	PRODUCT	January 2018	December 2018	CAT	2018	CAT_10k_2018.pdf	chunk_1
aap_2018_page_6_chunk_2_triplet_19	aap	ORG	produces	cooling part	PRODUCT	default	default	AAP	2018	AAP_10k_2018.pdf	chunk_2
rcl_2015_page_19_chunk_1_triplet_13	rcl	ORG	produces	aep system	PRODUCT	January 2015	December 2015	RCL	2015	RCL_10k_2015.pdf	chunk_1
aapl_2017_page_3_chunk_1_triplet_12	aapl	ORG	produces	icloud	PRODUCT	January 2017	December 2017	AAPL	2017	AAPL_10k_2017.pdf	chunk_1
cat_2020_page_5_chunk_2_triplet_16	cat	ORG	produces	utility vehicle	PRODUCT	January 2020	December 2020	CAT	2020	CAT_10k_2020.pdf	chunk_2
aap_2016_page_7_chunk_2_triplet_39	aap	ORG	produces	air filter	PRODUCT	January 2016	December 2016	AAP	2016	AAP_10k_2016.pdf	chunk_2
cat_2017_page_4_chunk_1_triplet_2	cat	ORG	produces	construction and mining equipment	PRODUCT	January 2017	December 2017	CAT	2017	CAT_10k_2017.pdf	chunk_1
amzn_2017_page_67_chunk_1_triplet_28	amzn	ORG	produces	compute service	PRODUCT	January 2017	December 2017	AMZN	2017	AMZN_10k_2017.pdf	chunk_1
bf-b_2015_page_4_chunk_2_triplet_3	bf-b	ORG	produces	jack daniel 's rtds	PRODUCT	January 2015	December 2015	BF-B	2015	BF-B_10k_2015.pdf	chunk_2
pm_2020_page_21_chunk_1_triplet_8	pm	ORG	produces	mid-price brand	PRODUCT	January 2020	December 2020	PM	2020	PM_10k_2020.pdf	chunk_1
vz_2020_page_18_chunk_3_triplet_6	vz	ORG	produces	network software	PRODUCT	January 2020	December 2020	VZ	2020	VZ_10k_2020.pdf	chunk_3
tel_2017_page_92_chunk_1_triplet_3	sensor business	COMP	produces	sensor	PRODUCT	January 2017	December 2017	TEL	2017	TEL_10k_2017.pdf	chunk_1
tfc_2024_page_7_chunk_2_triplet_25	tfc	ORG	produces	merchant service	PRODUCT	January 2024	December 2024	TFC	2024	TFC_10k_2024.pdf	chunk_2
cat_2024_page_39_chunk_1_triplet_36	resource industry	SEGMENT	produces	mining performance solution	PRODUCT	January 2024	December 2024	CAT	2024	CAT_10k_2024.pdf	chunk_1
cat_2020_page_46_chunk_1_triplet_29	cat	ORG	produces	fleet management technology	PRODUCT	January 2020	December 2020	CAT	2020	CAT_10k_2020.pdf	chunk_1
cat_2019_page_5_chunk_2_triplet_8	cat	ORG	produces	harvester	PRODUCT	January 2019	December 2019	CAT	2019	CAT_10k_2019.pdf	chunk_2
pm_2014_page_35_chunk_1_triplet_55	pm	ORG	produces	otp	PRODUCT	January 2014	December 2014	PM	2014	PM_10k_2014.pdf	chunk_1
pm_2014_page_28_chunk_1_triplet_12	pm	ORG	produces	nicotine-containing product	PRODUCT	January 2014	December 2014	PM	2014	PM_10k_2014.pdf	chunk_1
cmcsa_2014_page_122_chunk_4_triplet_45	nbcuniversal	SEGMENT	produces	revenue	FIN_METRIC	January 2014	December 2014	CMCSA	2014	CMCSA_10k_2014.pdf	chunk_4
pm_2020_page_31_chunk_1_triplet_4	pm	ORG	produces	marlboro heatsticks	PRODUCT	January 2020	December 2020	PM	2020	PM_10k_2020.pdf	chunk_1
amzn_2021_page_65_chunk_5_triplet_2	amzn	ORG	produces	digital medium content	PRODUCT	January 2021	December 2021	AMZN	2021	AMZN_10k_2021.pdf	chunk_5
panw_2023_page_5_chunk_1_triplet_21	panw	ORG	produces	cortex xsiam	PRODUCT	January 2023	December 2023	PANW	2023	PANW_10k_2023.pdf	chunk_1
cmcsa_2014_page_50_chunk_1_triplet_3	cmcsa	ORG	produces	xfinity online portal	PRODUCT	January 2014	December 2014	CMCSA	2014	CMCSA_10k_2014.pdf	chunk_1
pm_2021_page_36_chunk_2_triplet_4	pm	ORG	produces	default	default	January 2021	December 2021	PM	2021	PM_10k_2021.pdf	chunk_2
pm_2022_page_35_chunk_1_triplet_17	pm	ORG	produces	cigarette	PRODUCT	January 2021	December 2021	PM	2022	PM_10k_2022.pdf	chunk_1
aap_2016_page_7_chunk_2_triplet_4	aap	ORG	produces	hose	PRODUCT	January 2016	December 2016	AAP	2016	AAP_10k_2016.pdf	chunk_2
cat_2017_page_4_chunk_1_triplet_4	cat	ORG	produces	industrial gas turbine	PRODUCT	January 2017	December 2017	CAT	2017	CAT_10k_2017.pdf	chunk_1
tfc_2019_page_51_chunk_1_triplet_19	tfc	ORG	produces	pci loan	PRODUCT	January 2019	December 2019	TFC	2019	TFC_10k_2019.pdf	chunk_1
ctas_2016_page_3_chunk_1_triplet_10	ctas	ORG	produces	safety and compliance training	PRODUCT	default_start_timestamp	default_end_timestamp	CTAS	2016	CTAS_10k_2016.pdf	chunk_1
cnp_2022_page_15_chunk_1_triplet_5	houston electric	SEGMENT	produces	transmission and distribution system	PRODUCT	January 2022	December 2022	CNP	2022	CNP_10k_2022.pdf	chunk_1
cmcsa_2023_page_77_chunk_1_triplet_8	cmcsa	ORG	produces	universal studio brand	PRODUCT	January 2023	December 2023	CMCSA	2023	CMCSA_10k_2023.pdf	chunk_1
cat_2017_page_51_chunk_1_triplet_23	resource industry	SEGMENT	produces	hardrock continuous mining system	PRODUCT	January 2017	December 2017	CAT	2017	CAT_10k_2017.pdf	chunk_1
ctas_2016_page_14_chunk_1_triplet_8	ctas	ORG	produces	first aid and safety product	PRODUCT	January 2016	December 2016	CTAS	2016	CTAS_10k_2016.pdf	chunk_1
aapl_2021_page_5_chunk_1_triplet_37	aapl	ORG	produces	hardware	PRODUCT	January 2021	December 2021	AAPL	2021	AAPL_10k_2021.pdf	chunk_1
cat_2019_page_137_chunk_1_triplet_66	cat	ORG	produces	machinery component	PRODUCT	January 2019	December 2019	CAT	2019	CAT_10k_2019.pdf	chunk_1
cnp_2021_page_19_chunk_1_triplet_38	houston electric	COMP	produces	transmission and distribution system	LOGISTICS	January 2021	December 2021	CNP	2021	CNP_10k_2021.pdf	chunk_1
cnp_2018_page_122_chunk_1_triplet_5	esg	SEGMENT	produces	energy performance contracting	PRODUCT	January 2018	December 2018	CNP	2018	CNP_10k_2018.pdf	chunk_1
aap_2020_page_5_chunk_2_triplet_20	aap	ORG	produces	starter	PRODUCT	January 2020	December 2020	AAP	2020	AAP_10k_2020.pdf	chunk_2
cat_2014_page_5_chunk_1_triplet_6	cat	ORG	produces	skid steer loader	PRODUCT	January 2014	December 2014	CAT	2014	CAT_10k_2014.pdf	chunk_1
amzn_2019_page_68_chunk_3_triplet_9	amzn	ORG	produces	subscription service	PRODUCT	January 2019	December 2019	AMZN	2019	AMZN_10k_2019.pdf	chunk_3
tfc_2024_page_161_chunk_1_triplet_39	tfc	ORG	produces	strategic advisory service	PRODUCT	January 2024	December 2024	TFC	2024	TFC_10k_2024.pdf	chunk_1
cat_2015_page_5_chunk_1_triplet_4	cat	ORG	produces	compact wheel loader	PRODUCT	January 2015	December 2015	CAT	2015	CAT_10k_2015.pdf	chunk_1
pm_2024_page_40_chunk_3_triplet_2	pm	ORG	produces	smoke-free product	PRODUCT	January 2024	December 2024	PM	2024	PM_10k_2024.pdf	chunk_3
cat_2014_page_5_chunk_1_triplet_44	cat	ORG	produces	off-highway truck	PRODUCT	January 2014	December 2014	CAT	2014	CAT_10k_2014.pdf	chunk_1
pm_2018_page_85_chunk_2_triplet_16	pm	ORG	produces	combustible product	PRODUCT	default_start_timestamp	default_end_timestamp	PM	2018	PM_10k_2018.pdf	chunk_2
tel_2015_page_9_chunk_1_triplet_29	tel	ORG	produces	lead lighting	PRODUCT	January 2015	December 2015	TEL	2015	TEL_10k_2015.pdf	chunk_1
well_2022_page_47_chunk_2_triplet_3	well	ORG	produces	om	PRODUCT	January 2022	December 2022	WELL	2022	WELL_10k_2022.pdf	chunk_2
cat_2019_page_137_chunk_1_triplet_58	cat	ORG	produces	off-highway truck	PRODUCT	January 2019	December 2019	CAT	2019	CAT_10k_2019.pdf	chunk_1
amzn_2022_page_3_chunk_1_triplet_10	amzn	ORG	produces	fire tablet	PRODUCT	January 2022	December 2022	AMZN	2022	AMZN_10k_2022.pdf	chunk_1
cat_2021_page_45_chunk_1_triplet_5	resource industry	SEGMENT	produces	mining truck	PRODUCT	January 2021	December 2021	CAT	2021	CAT_10k_2021.pdf	chunk_1
bf-b_2016_page_4_chunk_2_triplet_14	bf-b	ORG	produces	sonoma-cutrer california wine	PRODUCT	default_start_timestamp	default_end_timestamp	BF-B	2016	BF-B_10k_2016.pdf	chunk_2
cat_2016_page_50_chunk_1_triplet_42	cat	ORG	produces	medium track-type tractor	PRODUCT	January 2016	December 2016	CAT	2016	CAT_10k_2016.pdf	chunk_1
cat_2021_page_43_chunk_1_triplet_15	construction industry segment	SEGMENT	produces	asphalt pavers	PRODUCT	January 2021	December 2021	CAT	2021	CAT_10k_2021.pdf	chunk_1
aapl_2015_page_5_chunk_1_triplet_17	aapl	ORG	produces	apple music	PRODUCT	January 2015	December 2015	AAPL	2015	AAPL_10k_2015.pdf	chunk_1
cat_2021_page_43_chunk_1_triplet_17	construction industry segment	SEGMENT	produces	compactors	PRODUCT	January 2021	December 2021	CAT	2021	CAT_10k_2021.pdf	chunk_1
tel_2019_page_4_chunk_3_triplet_13	transportation solution	SEGMENT	produces	convenience feature	PRODUCT	January 2019	December 2019	TEL	2019	TEL_10k_2019.pdf	chunk_3
tel_2020_page_6_chunk_1_triplet_5	communication solution	SEGMENT	produces	antenna	PRODUCT	January 2020	default_end_timestamp	TEL	2020	TEL_10k_2020.pdf	chunk_1
cat_2021_page_128_chunk_1_triplet_12	resource industry	SEGMENT	produces	rotary drill	PRODUCT	January 2021	December 2021	CAT	2021	CAT_10k_2021.pdf	chunk_1
cat_2024_page_5_chunk_3_triplet_15	cat	ORG	produces	large mining truck	PRODUCT	January 2024	December 2024	CAT	2024	CAT_10k_2024.pdf	chunk_3
aap_2017_page_67_chunk_1_triplet_3	aap	ORG	produces	non-competes	FIN_METRIC	January 2014	December 2017	AAP	2017	AAP_10k_2017.pdf	chunk_1
well_2023_page_52_chunk_2_triplet_1	well	ORG	produces	sho	PRODUCT	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_2
amzn_2021_page_65_chunk_5_triplet_27	amzn	ORG	produces	aws	PRODUCT	January 2021	December 2021	AMZN	2021	AMZN_10k_2021.pdf	chunk_5
cat_2016_page_6_chunk_1_triplet_27	cat	ORG	produces	integrate system	PRODUCT	January 2016	December 2016	CAT	2016	CAT_10k_2016.pdf	chunk_1
khc_2023_page_32_chunk_1_triplet_1	khc	ORG	produces	pringles chip	PRODUCT	January 2023	December 2023	KHC	2023	KHC_10k_2023.pdf	chunk_1
cat_2022_page_6_chunk_1_triplet_34	cat	ORG	produces	reciprocate engine and integrated system for marine and oil and gas	PRODUCT	January 2022	December 2022	CAT	2022	CAT_10k_2022.pdf	chunk_1
well_2023_page_59_chunk_1_triplet_3	well	ORG	produces	interest income	PRODUCT	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
aapl_2016_page_3_chunk_1_triplet_5	aapl	ORG	produces	apple watch	PRODUCT	default_start_timestamp	default_end_timestamp	AAPL	2016	AAPL_10k_2016.pdf	chunk_1
pm_2014_page_4_chunk_1_triplet_3	pm	ORG	produces	nicotine gum	PRODUCT	January 2014	December 2014	PM	2014	PM_10k_2014.pdf	chunk_1
cnp_2018_page_15_chunk_3_triplet_14	cerc	SEGMENT	produces	natural gas transportation and storage	PRODUCT	January 2018	December 2018	CNP	2018	CNP_10k_2018.pdf	chunk_3
cat_2016_page_145_chunk_1_triplet_82	all other operating segment	SEGMENT	produces	tire and rim	PRODUCT	January 2016	December 2016	CAT	2016	CAT_10k_2016.pdf	chunk_1
amzn_2019_page_73_chunk_1_triplet_2	amzn	ORG	produces	consumer product	PRODUCT	January 2012	December 2019	AMZN	2019	AMZN_10k_2019.pdf	chunk_1
tel_2021_page_5_chunk_1_triplet_6	tel	ORG	produces	heat shrink tube	PRODUCT	January 2021	December 2021	TEL	2021	TEL_10k_2021.pdf	chunk_1
panw_2023_page_5_chunk_1_triplet_14	panw	ORG	produces	saas security	PRODUCT	January 2023	December 2023	PANW	2023	PANW_10k_2023.pdf	chunk_1
well_2019_page_42_chunk_2_triplet_3	well	ORG	produces	outpatient med	PRODUCT	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_2
cat_2024_page_5_chunk_3_triplet_3	cat	ORG	produces	large wheel loader	PRODUCT	January 2024	December 2024	CAT	2024	CAT_10k_2024.pdf	chunk_3
khc_2024_page_119_chunk_1_triplet_33	meat	SEGMENT	produces	hot dog	PRODUCT	January 2024	December 2024	KHC	2024	KHC_10k_2024.pdf	chunk_1
cat_2017_page_5_chunk_1_triplet_59	cat	ORG	produces	gas turbine	PRODUCT	January 2017	December 2017	CAT	2017	CAT_10k_2017.pdf	chunk_1
rcl_2014_page_12_chunk_1_triplet_7	rcl	ORG	produces	air transportation	SERVICE	January 2014	December 2014	RCL	2014	RCL_10k_2014.pdf	chunk_1
well_2019_page_91_chunk_5_triplet_16	well	ORG	produces	independent support living	PRODUCT	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_5
aapl_2016_page_11_chunk_1_triplet_1	aapl	ORG	produces	io device	PRODUCT	January 2016	December 2016	AAPL	2016	AAPL_10k_2016.pdf	chunk_1
well_2019_page_91_chunk_5_triplet_18	well	ORG	produces	long-term/postacute care facility	PRODUCT	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_5
cat_2014_page_5_chunk_1_triplet_16	cat	ORG	produces	pipelayers	PRODUCT	January 2014	December 2014	CAT	2014	CAT_10k_2014.pdf	chunk_1
pom_2015_page_67_chunk_5_triplet_7	phi	ORG	produces	transmission service	PRODUCT	January 2015	December 2015	POM	2015	POM_10k_2015.pdf	chunk_5
pm_2022_page_36_chunk_2_triplet_6	pm	ORG	produces	sampoerna a	PRODUCT	January 2022	December 2022	PM	2022	PM_10k_2022.pdf	chunk_2
well_2021_page_47_chunk_2_triplet_1	well	ORG	produces	sho	PRODUCT	January 2021	December 2021	WELL	2021	WELL_10k_2021.pdf	chunk_2
cat_2018_page_78_chunk_1_triplet_11	cat	ORG	produces	sem	PRODUCT	January 2018	December 2018	CAT	2018	CAT_10k_2018.pdf	chunk_1
gme_2014_page_39_chunk_3_triplet_5	gme	ORG	produces	game strategy guide	PRODUCT	January 2014	December 2014	GME	2014	GME_10k_2014.pdf	chunk_3
bf-b_2023_page_65_chunk_3_triplet_14	bf-b	ORG	produces	non-branded bulk wine	PRODUCT	January 2023	December 2023	BF-B	2023	BF-B_10k_2023.pdf	chunk_3
well_2021_page_71_chunk_1_triplet_9	well	ORG	produces	senior housing property	PRODUCT	January 2021	December 2021	WELL	2021	WELL_10k_2021.pdf	chunk_1
aapl_2015_page_47_chunk_1_triplet_3	aapl	ORG	produces	product	PRODUCT	January 2015	December 2015	AAPL	2015	AAPL_10k_2015.pdf	chunk_1
amzn_2021_page_64_chunk_1_triplet_24	aws segment	SEGMENT	produces	compute service	PRODUCT	January 2021	December 2021	AMZN	2021	AMZN_10k_2021.pdf	chunk_1
rcl_2023_page_11_chunk_2_triplet_7	rcl	ORG	produces	harmony of the sea	PRODUCT	January 2023	December 2023	RCL	2023	RCL_10k_2023.pdf	chunk_2
pm_2020_page_46_chunk_1_triplet_7	kt & g	COMP	produces	lil vapor	PRODUCT	January 2020	December 2020	PM	2020	PM_10k_2020.pdf	chunk_1
vz_2020_page_23_chunk_1_triplet_30	vz	SEGMENT	produces	network access	PRODUCT	January 2020	December 2020	VZ	2020	VZ_10k_2020.pdf	chunk_1
pm_2022_page_34_chunk_3_triplet_11	pm	ORG	produces	heets marlboro	PRODUCT	January 2022	December 2022	PM	2022	PM_10k_2022.pdf	chunk_3
vz_2020_page_5_chunk_1_triplet_18	vz	ORG	produces	local and long distance voice service	PRODUCT	January 2020	December 2020	VZ	2020	VZ_10k_2020.pdf	chunk_1
cnp_2021_page_148_chunk_3_triplet_1	cnp	ORG	produces	natural gas	PRODUCT	January 2021	December 2021	CNP	2021	CNP_10k_2021.pdf	chunk_3
cat_2024_page_39_chunk_1_triplet_7	cat	ORG	produces	rail-related product	PRODUCT	January 2024	December 2024	CAT	2024	CAT_10k_2024.pdf	chunk_1
cnp_2015_page_7_chunk_1_triplet_14	centerpoint houston	SEGMENT	produces	underground transmission line	PRODUCT	December 2015	December 2015	CNP	2015	CNP_10k_2015.pdf	chunk_1
pm_2015_page_8_chunk_1_triplet_25	pm	ORG	produces	next generation e-vapor technology	PRODUCT	January 2015	December 2015	PM	2015	PM_10k_2015.pdf	chunk_1
well_2020_page_15_chunk_1_triplet_7	well	ORG	produces	dividend	FIN_METRIC	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_1
cat_2015_page_50_chunk_1_triplet_14	construction industry	SEGMENT	produces	small tractor	PRODUCT	January 2015	December 2015	CAT	2015	CAT_10k_2015.pdf	chunk_1
well_2020_page_46_chunk_2_triplet_1	well	ORG	produces	sho	PRODUCT	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_2
well_2020_page_46_chunk_2_triplet_2	well	ORG	produces	tn	PRODUCT	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_2
rcl_2021_page_13_chunk_2_triplet_18	rcl	ORG	produces	brilliance of the sea	PRODUCT	January 2002	November 2002	RCL	2021	RCL_10k_2021.pdf	chunk_2
aapl_2022_page_25_chunk_3_triplet_7	aapl	ORG	produces	iphone	PRODUCT	January 2022	December 2022	AAPL	2022	AAPL_10k_2022.pdf	chunk_3
cat_2020_page_46_chunk_1_triplet_28	cat	ORG	produces	electronics and control system	PRODUCT	January 2020	December 2020	CAT	2020	CAT_10k_2020.pdf	chunk_1
bf-b_2023_page_65_chunk_5_triplet_13	bf-b	ORG	produces	new mix rtd	PRODUCT	January 2023	December 2023	BF-B	2023	BF-B_10k_2023.pdf	chunk_5
cnp_2017_page_7_chunk_1_triplet_11	cnp	SEGMENT	produces	transmission line	PRODUCT	January 2017	December 2017	CNP	2017	CNP_10k_2017.pdf	chunk_1
khc_2017_page_8_chunk_2_triplet_3	khc	ORG	produces	heinz	PRODUCT	January 2017	December 2017	KHC	2017	KHC_10k_2017.pdf	chunk_2
khc_2017_page_8_chunk_3_triplet_1	khc	ORG	produces	capri sun	PRODUCT	January 2017	default_end_timestamp	KHC	2017	KHC_10k_2017.pdf	chunk_3
cat_2017_page_50_chunk_1_triplet_17	construction industry	SEGMENT	produces	medium track-type tractor	PRODUCT	January 2017	December 2017	CAT	2017	CAT_10k_2017.pdf	chunk_1
amzn_2014_page_18_chunk_1_triplet_26	amzn	ORG	produces	publishing service	PRODUCT	January 2014	December 2014	AMZN	2014	AMZN_10k_2014.pdf	chunk_1
amzn_2014_page_28_chunk_5_triplet_5	amzn	ORG	produces	digital content subscription	PRODUCT	January 2014	December 2014	AMZN	2014	AMZN_10k_2014.pdf	chunk_5
cat_2017_page_140_chunk_1_triplet_18	all other operating segment	SEGMENT	produces	undercarriage	PRODUCT	January 2017	December 2017	CAT	2017	CAT_10k_2017.pdf	chunk_1
bf-b_2016_page_30_chunk_3_triplet_11	bf-b	ORG	produces	jack daniel 's family of brand	PRODUCT	January 2016	December 2016	BF-B	2016	BF-B_10k_2016.pdf	chunk_3
rcl_2020_page_14_chunk_2_triplet_18	rcl	ORG	produces	adventure of the sea	PRODUCT	January 2001	December 2001	RCL	2020	RCL_10k_2020.pdf	chunk_2
vz_2014_page_3_chunk_1_triplet_6	vz	ORG	produces	data service	PRODUCT	January 2014	December 2014	VZ	2014	VZ_10k_2014.pdf	chunk_1
aap_2020_page_7_chunk_1_triplet_36	aap	ORG	produces	recyclable item	PRODUCT	January 2020	December 2020	AAP	2020	AAP_10k_2020.pdf	chunk_1
aap_2016_page_7_chunk_2_triplet_34	aap	ORG	produces	rear spoiler	PRODUCT	January 2016	December 2016	AAP	2016	AAP_10k_2016.pdf	chunk_2
cat_2018_page_5_chunk_2_triplet_8	cat	ORG	produces	small excavator	PRODUCT	January 2018	December 2018	CAT	2018	CAT_10k_2018.pdf	chunk_2
panw_2022_page_7_chunk_1_triplet_30	panw	ORG	produces	licensing and update	PRODUCT	January 2022	December 2022	PANW	2022	PANW_10k_2022.pdf	chunk_1
aap_2021_page_6_chunk_2_triplet_46	aap	ORG	produces	wax	PRODUCT	January 2021	December 2021	AAP	2021	AAP_10k_2021.pdf	chunk_2
cnp_2022_page_51_chunk_1_triplet_25	cnp	ORG	produces	ham	SERVICE	January 2022	December 2022	CNP	2022	CNP_10k_2022.pdf	chunk_1
cmcsa_2014_page_122_chunk_4_triplet_15	cable network	SEGMENT	produces	revenue	FIN_METRIC	January 2014	December 2014	CMCSA	2014	CMCSA_10k_2014.pdf	chunk_4
vz_2014_page_3_chunk_2_triplet_11	vz	ORG	produces	security service	PRODUCT	January 2014	December 2014	VZ	2014	VZ_10k_2014.pdf	chunk_2
amzn_2024_page_67_chunk_3_triplet_15	amzn	ORG	produces	third-party seller service	PRODUCT	January 2024	December 2024	AMZN	2024	AMZN_10k_2024.pdf	chunk_3
cat_2015_page_51_chunk_1_triplet_22	resource industry	SEGMENT	produces	rotary drill	PRODUCT	January 2015	December 2015	CAT	2015	CAT_10k_2015.pdf	chunk_1
cat_2018_page_86_chunk_1_triplet_1	cat	ORG	produces	remanufactured engine	PRODUCT	January 2018	December 2018	CAT	2018	CAT_10k_2018.pdf	chunk_1
panw_2022_page_7_chunk_1_triplet_33	panw	ORG	produces	security control module	PRODUCT	January 2022	December 2022	PANW	2022	PANW_10k_2022.pdf	chunk_1
bf-b_2023_page_32_chunk_1_triplet_16	bf-b	ORG	produces	jack daniel 's fire	PRODUCT	January 2023	December 2023	BF-B	2023	BF-B_10k_2023.pdf	chunk_1
cat_2015_page_5_chunk_1_triplet_34	cat	ORG	produces	large mining truck	PRODUCT	January 2015	December 2015	CAT	2015	CAT_10k_2015.pdf	chunk_1
cnp_2023_page_53_chunk_2_triplet_8	indiana electric	SEGMENT	produces	transformer capacity	FIN_METRIC	January 2023	default_end_timestamp	CNP	2023	CNP_10k_2023.pdf	chunk_2
aapl_2014_page_6_chunk_1_triplet_8	aapl	ORG	produces	number	PRODUCT	January 2014	December 2014	AAPL	2014	AAPL_10k_2014.pdf	chunk_1
aapl_2014_page_5_chunk_1_triplet_6	aapl	ORG	produces	itunes u	PRODUCT	January 2014	December 2014	AAPL	2014	AAPL_10k_2014.pdf	chunk_1
tel_2024_page_6_chunk_1_triplet_4	communication solution	SEGMENT	produces	heat shrink tube	PRODUCT	January 2024	December 2024	TEL	2024	TEL_10k_2024.pdf	chunk_1
cat_2015_page_50_chunk_1_triplet_25	energy & transportation	SEGMENT	produces	gas turbine	PRODUCT	January 2015	December 2015	CAT	2015	CAT_10k_2015.pdf	chunk_1
cat_2017_page_5_chunk_1_triplet_57	cat	ORG	produces	generator set	PRODUCT	January 2017	December 2017	CAT	2017	CAT_10k_2017.pdf	chunk_1
vz_2014_page_13_chunk_1_triplet_7	vz	ORG	produces	live assistance service	PRODUCT	January 2014	December 2014	VZ	2014	VZ_10k_2014.pdf	chunk_1
cnp_2016_page_13_chunk_1_triplet_24	enable	COMP	produces	ngl fractionation	PRODUCT	January 2016	December 2016	CNP	2016	CNP_10k_2016.pdf	chunk_1
rcl_2021_page_13_chunk_2_triplet_4	rcl	ORG	produces	symphony of the sea	PRODUCT	January 2018	December 2018	RCL	2021	RCL_10k_2021.pdf	chunk_2
aap_2021_page_6_chunk_2_triplet_52	aap	ORG	produces	fuel filter	PRODUCT	January 2021	December 2021	AAP	2021	AAP_10k_2021.pdf	chunk_2
